"시설년도","위치코드","시설구분1","시설구분2","쉼터명칭","도로명주소","지번주소","시설면적","이용가능인원","비고","경도","위도","X좌표(EPSG:5186)","Y좌표(EPSG:5186)"
"2026","1147062000","특정계층이용시설","회원이용시설","구립양명경로당","서울특별시 양천구 중앙로36길 6 (구립노인정)","서울특별시 양천구 신정동 1050-3","100.00","50","","126.8545170","37.5192650","187138.90328413","546652.23657386"
"2026","1147062000","공공시설","공공청사","신정1동주민센터","서울특별시 양천구 중앙로32길 1 (신정1동주민센터)","서울특별시 양천구 신정동 1051-11","2,184.00","200","","126.8543290","37.5185820","187122.16618230","546576.45783810"
"2026","1147062000","특정계층이용시설","회원이용시설","구립남부법마을경로당","서울특별시 양천구 은행정로6길 23","서울특별시 양천구 신정동 1017-5","125.00","54","","126.8619770","37.5217120","187798.78657428","546922.82930864"
"2026","1147063000","특정계층이용시설","회원이용시설","신정2동롯데캐슬아파트경로당","서울특별시 양천구 신목로12길 22 (롯데캐슬)","서울특별시 양천구 신정동 1309","34.40","28","","126.8752950","37.5197540","188975.80830522","546703.87177294"
"2026","1147063000","특정계층이용시설","회원이용시설","경남아너스빌아파트경로당(사립)","서울특별시 양천구 목동동로10길 16-6 (경남아너스빌)","서울특별시 양천구 신정동 1307","50.40","11","","126.8709870","37.5182410","188594.74134183","546536.46128103"
"2026","1147063000","특정계층이용시설","회원이용시설","신정명지해드는터아파트경로당(사립)","서울특별시 양천구 신목로 43 (명지해드는터 관리실)","서울특별시 양천구 신정동 1300","49.50","26","","126.8724370","37.5185030","188722.96655145","546565.36519822"
"2026","1147063000","특정계층이용시설","회원이용시설","신정현대아파트경로당(사립)","서울특별시 양천구 신목로 23 (현대아파트)","서울특별시 양천구 신정동 1252","72.00","25","","126.8747290","37.5173390","188925.41575764","546435.90354486"
"2026","1147063000","특정계층이용시설","회원이용시설","현대아파트구십경로당(사립)","서울특별시 양천구 신목로 10 (목동현대아파트 관리사무소,노인정)","서울특별시 양천구 신정동 1279-1","113.58","37","","126.8766670","37.5181250","189096.85910070","546522.91330805"
"2026","1147063000","특정계층이용시설","회원이용시설","목동3차현대아파트경로당(사립)","서울특별시 양천구 목동동로12길 60 (목동현대아파트)","서울특별시 양천구 신정동 1279","166.14","25","","126.8773040","37.5197180","189153.40311032","546699.64269814"
"2026","1147063000","특정계층이용시설","회원이용시설","삼성제2아파트경로당(사립)","서울특별시 양천구 신목로 5 (목동삼성아파트)","서울특별시 양천구 신정동 1278-1","151.00","54","","126.8768660","37.5172180","189114.31976803","546422.22465912"
"2026","1147063000","특정계층이용시설","회원이용시설","청구아파트경로당(사립)","서울특별시 양천구 신목로2길 11 (청구아파트)","서울특별시 양천구 신정동 336","53.76","22","","126.8756870","37.5194240","189010.41356967","546667.20004275"
"2026","1147063000","특정계층이용시설","회원이용시설","쌍용아파트경로당(사립)","서울특별시 양천구 신목로 9 (쌍용아파트)","서울특별시 양천구 신정동 334","58.05","26","","126.8758640","37.5166840","189025.65956796","546363.07378251"
"2026","1147063000","특정계층이용시설","회원이용시설","유원목동아파트경로당(사립)","서울특별시 양천구 신목로 77 (유원목동아파트 노인정)","서울특별시 양천구 신정동 87-39","57.00","47","","126.8730150","37.5218110","188774.55945965","546932.44268031"
"2026","1147063000","생활밀착민간시설","금융기관","신목동새마을금고","서울특별시 양천구 신목로 62-1 (신목동 새마을금고)","서울특별시 양천구 신정동 296-1","214.00","20","","126.8732780","37.5205690","188797.62291297","546794.56484610"
"2026","1147063000","공공시설","공공청사","신정2동주민센터","서울특별시 양천구 신목로14길 5  (신정동)","서울특별시 양천구 신정동 118-30","60.00","15","","126.8752134","37.5220993","188968.93996643","546964.18032105"
"2026","1147063000","특정계층이용시설","회원이용시설","단산(구립)경로당","서울특별시 양천구 신정동 신목로  58-12,  경로당 (신정동)","서울특별시 양천구 신정동 296-119","230.40","38","","126.8740000","37.5201000","188861.37888977","546742.42598258"
"2026","1147063000","공공시설","복지?문화?체육시설","신목종합사회복지관","서울특별시 양천구 신목로 5 (목동삼성아파트)","서울특별시 양천구 신정동 1278-1","350.00","50","","126.8761860","37.5169630","189054.16699314","546394.00176185"
"2026","1147064000","특정계층이용시설","회원이용시설","래미안아델리체경로당(사립)","서울특별시 양천구 중앙로43길 14 (래미안 목동아델리체)","서울특별시 양천구 신정동 1326","184.30","102","","126.8520860","37.5178350","186923.74655178","546493.85958749"
"2026","1147064000","특정계층이용시설","회원이용시설","신정숲속마을아파트경로당(사립)","서울특별시 양천구 신정로 110 (신정숲속마을)","서울특별시 양천구 신정동 1324","234.31","70","","126.8350590","37.5059670","185416.17423047","545179.16415651"
"2026","1147064000","특정계층이용시설","회원이용시설","신정이펜하우스5단지아파트경로당(사립)","","서울특별시 양천구 신정동 1318","120.10","23","","126.8342120","37.5107740","185342.22371715","545712.81178272"
"2026","1147064000","특정계층이용시설","회원이용시설","신정이펜하우스4단지아파트경로당(사립)","서울특별시 양천구 신정이펜1로 51 (신정 이펜하우스 4단지 401)","서울특별시 양천구 신정동 1317","124.11","41","","126.8298910","37.5106520","184960.16737045","545699.95320392"
"2026","1147064000","특정계층이용시설","회원이용시설","신정이펜하우스3단지아파트경로당(사립)","서울특별시 양천구 신정이펜1로 50 (신정이펜하우스3단지 311)","서울특별시 양천구 신정동 1316","169.72","49","","126.8309720","37.5121670","185056.04385777","545867.92684763"
"2026","1147064000","특정계층이용시설","회원이용시설","신정이펜하우스2단지아파트경로당(사립)","서울특별시 양천구 신정이펜2로 55 (신정 이펜하우스 2단지 204)","서울특별시 양천구 신정동 1322","130.82","20","","126.8303710","37.5153880","185003.55323460","546225.51295983"
"2026","1147064000","특정계층이용시설","회원이용시설","신정이펜하우스1단지아파트경로당(사립)","서울특별시 양천구 신정이펜1로 99 (신정이펜하우스1단지 107)","서울특별시 양천구 신정동 1321","116.36","36","","126.8268950","37.5148270","184696.13456144","546163.80872164"
"2026","1147064000","특정계층이용시설","회원이용시설","신정동일하이빌아파트경로당(사립)","서울특별시 양천구 신정로11길 20 (동일하이빌아파트 101동)","서울특별시 양천구 신정동 1310","220.10","30","","126.8403140","37.5108140","185881.72634443","545716.31822475"
"2026","1129072500","특정계층이용시설","회원이용시설","동아에코빌(아)경로당","서울특별시 성북구 장월로1길 28 (동아에코빌아파트 상가동)","서울특별시 성북구 상월곡동 101","","","","127.0453050","37.6076950","204000.35417461","556457.94683743"
"2026","1129072500","특정계층이용시설","회원이용시설","동아(아)제2경로당","서울특별시 성북구 장월로1길 28 (동아에코빌아파트 상가동)","서울특별시 성북구 상월곡동 101","","","","127.0454600","37.6078370","204014.03277974","556473.71390175"
"2026","1129072500","공공시설","공공청사","성북구보건소","서울특별시 성북구 화랑로 63  (하월곡동)","서울특별시 성북구 하월곡동 46-1","63.00","15","","127.0395539","37.6026857","203492.77604956","555901.74002374"
"2026","1129072500","공공시설","복지?문화?체육시설","삼태기마을주민공동이용시설","서울특별시 성북구 화랑로18길 28 (상월곡동)","서울특별시 성북구 상월곡동 24-243","85.56","21","","127.0492968","37.6060084","204352.92160845","556270.93026019"
"2026","1129072500","공공시설","복지?문화?체육시설","성북장애인종합복지관","서울특별시 성북구 화랑로 130 (하월곡동)","서울특별시 성북구 하월곡동 11-11","2,460.00","260","","127.0456249","37.6045826","204028.76866065","556112.51820888"
"2026","1129072500","공공시설","공공청사","월곡2동주민센터","서울특별시 성북구 화랑로 152 (월곡2동 주민센터)","서울특별시 성북구 상월곡동 97-22","867.00","25","","127.0478550","37.6057570","204225.62446767","556242.96174954"
"2026","1129072500","공공시설","복지?문화?체육시설","성북정보도서관","서울특별시 성북구 화랑로18자길 13","서울특별시 성북구 상월곡동 24-348","6,667.00","250","매월 1, 3주 월요일 및 공휴일 휴관","127.0505729","37.6049353","204465.66576355","556151.88785290"
"2026","1129072500","특정계층이용시설","회원이용시설","상월곡실버복지센터","서울특별시 성북구 화랑로18길 6","서울특별시 성북구 상월곡동 97-22","576.00","80","","127.0482240","37.6058420","204258.20253990","556252.41248877"
"2026","1129072500","특정계층이용시설","회원이용시설","목화경로당","서울특별시 성북구 월곡로14길 1-19","서울특별시 성북구 하월곡동 34-48","","","","127.0415767","37.6010600","203671.47771276","555721.38243093"
"2026","1129072500","특정계층이용시설","회원이용시설","상월곡동경로당","서울특별시 성북구 화랑로18길 6","서울특별시 성북구 상월곡동 97-22","","","","127.0482256","37.6058210","204258.34501782","556250.08179147"
"2026","1129072500","특정계층이용시설","회원이용시설","월곡2동경로당","서울특별시 성북구 화랑로5길 8","서울특별시 성북구 하월곡동 96-175","","","","127.0390777","37.6029931","203450.71138238","555935.84043003"
"2026","1129072500","특정계층이용시설","회원이용시설","동덕경로당","서울특별시 성북구 장월로1마길 27-6","서울특별시 성북구 하월곡동 21-23","","","","127.0427298","37.6055639","203773.07604292","556221.31146003"
